id,outcome,category,sub_type,input,expected_intent,expected_tool,actual_intent,actual_tool,notes
qolm_014,passed,query_timesheet,query_others_last_month,瞅一眼张总上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_015,passed,query_timesheet,query_others_last_month,查询刘工上月工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_016,passed,query_timesheet,query_others_last_month,看看陈经理上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_017,passed,query_timesheet,query_others_last_month,查下赵丽上月填报记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_018,passed,query_timesheet,query_others_last_month,瞅瞅孙涛上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_019,passed,query_timesheet,query_others_last_month,查一下周建国上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_020,failed,query_timesheet,query_others_last_month,看看吴晓燕上个月填报,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_021,passed,query_timesheet,query_others_last_month,查询何思思上个月工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_022,passed,query_timesheet,query_others_last_month,查下李明上月填报明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_023,passed,query_timesheet,query_others_last_month,瞅一眼王芳上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_024,passed,query_timesheet,query_others_last_month,看看张总上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_025,passed,query_timesheet,query_others_last_month,查一下刘工上个月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_026,failed,query_timesheet,query_others_last_month,查询陈经理上月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_027,failed,query_timesheet,query_others_last_month,瞅瞅赵丽上个月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_028,passed,query_timesheet,query_others_last_month,查下孙涛上月填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_029,passed,query_timesheet,query_others_last_month,看看周建国上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_030,passed,query_timesheet,query_others_last_month,查一下吴晓燕上月填报记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_031,passed,query_timesheet,query_others_last_month,查询何思思上月工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_032,failed,query_timesheet,query_others_last_month,瞅一眼李明上个月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_033,failed,query_timesheet,query_others_last_month,查下王芳上月工时记录,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_034,passed,query_timesheet,query_others_last_month,看看张总上个月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_035,failed,query_timesheet,query_others_last_month,查询刘工上个月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_036,failed,query_timesheet,query_others_last_month,瞅瞅陈经理上月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_037,failed,query_timesheet,query_others_last_month,查一下赵丽上个月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_038,failed,query_timesheet,query_others_last_month,看看孙涛上月填报明细,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_039,failed,query_timesheet,query_others_last_month,查下周建国上月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_040,passed,query_timesheet,query_others_last_month,瞅一眼吴晓燕上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_041,failed,query_timesheet,query_others_last_month,查询何思思上月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_042,passed,query_timesheet,query_others_last_month,看看李明上个月填报情况,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_043,failed,query_timesheet,query_others_last_month,查一下王芳上月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_044,passed,query_timesheet,query_others_last_month,瞅瞅张总上个月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_045,failed,query_timesheet,query_others_last_month,查下刘工上月填报记录,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_046,passed,query_timesheet,query_others_last_month,看看陈经理上月工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_047,passed,query_timesheet,query_others_last_month,查询赵丽上个月工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_048,failed,query_timesheet,query_others_last_month,瞅一眼孙涛上月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_049,failed,query_timesheet,query_others_last_month,查下周建国上个月工时,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_050,passed,query_timesheet,query_others_last_month,看看吴晓燕上月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_051,passed,query_timesheet,query_others_last_month,查一下何思思上月工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_052,passed,query_timesheet,query_others_last_month,瞅瞅李明上个月填报,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_053,passed,query_timesheet,query_others_last_month,查下王芳上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_054,passed,query_timesheet,query_others_last_month,看看张总上个月工时明细,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_055,failed,query_timesheet,query_others_last_month,查询刘工上月填报情况,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_056,passed,query_timesheet,query_others_last_month,瞅一眼陈经理上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_057,passed,query_timesheet,query_others_last_month,查一下赵丽上个月工时记录,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_058,passed,query_timesheet,query_others_last_month,看看孙涛上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_059,failed,query_timesheet,query_others_last_month,查下周建国上月填报明细,tool_execution,query_timesheet,general_chat,,上个月=2026-03-01至2026-03-31；管理员查询他人
qolm_060,passed,query_timesheet,query_others_last_month,瞅瞅吴晓燕上月工时,tool_execution,query_timesheet,tool_execution,query_timesheet,上个月=2026-03-01至2026-03-31；管理员查询他人
